productId,productName,category,stepNumber,step
microsoft_365_security_baseline,Microsoft 365 Security Baseline,Microsoft 365,5,Provide customer report and follow-up recommendations.
microsoft_365_security_baseline,Microsoft 365 Security Baseline,Microsoft 365,6,Complete internal QA checklist.
microsoft_365_security_baseline,Microsoft 365 Security Baseline,Microsoft 365,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
microsoft_365_backup_setup,Microsoft 365 Backup Setup,Microsoft 365,1,Confirm tenant/domain and authorized admin access.
microsoft_365_backup_setup,Microsoft 365 Backup Setup,Microsoft 365,2,"Review users, groups, admin roles, licenses, mail, Teams, SharePoint, and security settings as applicable."
microsoft_365_backup_setup,Microsoft 365 Backup Setup,Microsoft 365,3,Make approved configuration changes only within scope.
microsoft_365_backup_setup,Microsoft 365 Backup Setup,Microsoft 365,4,Document before/after findings.
microsoft_365_backup_setup,Microsoft 365 Backup Setup,Microsoft 365,5,Provide customer report and follow-up recommendations.
microsoft_365_backup_setup,Microsoft 365 Backup Setup,Microsoft 365,6,Complete internal QA checklist.
microsoft_365_backup_setup,Microsoft 365 Backup Setup,Microsoft 365,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
microsoft_365_migration_lite,Microsoft 365 Migration Lite,Microsoft 365,1,Confirm tenant/domain and authorized admin access.
microsoft_365_migration_lite,Microsoft 365 Migration Lite,Microsoft 365,2,"Review users, groups, admin roles, licenses, mail, Teams, SharePoint, and security settings as applicable."
microsoft_365_migration_lite,Microsoft 365 Migration Lite,Microsoft 365,3,Make approved configuration changes only within scope.
microsoft_365_migration_lite,Microsoft 365 Migration Lite,Microsoft 365,4,Document before/after findings.
microsoft_365_migration_lite,Microsoft 365 Migration Lite,Microsoft 365,5,Provide customer report and follow-up recommendations.
microsoft_365_migration_lite,Microsoft 365 Migration Lite,Microsoft 365,6,Complete internal QA checklist.
microsoft_365_migration_lite,Microsoft 365 Migration Lite,Microsoft 365,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
microsoft_365_migration_full,Microsoft 365 Migration Full,Microsoft 365,1,Confirm tenant/domain and authorized admin access.
microsoft_365_migration_full,Microsoft 365 Migration Full,Microsoft 365,2,"Review users, groups, admin roles, licenses, mail, Teams, SharePoint, and security settings as applicable."
microsoft_365_migration_full,Microsoft 365 Migration Full,Microsoft 365,3,Make approved configuration changes only within scope.
microsoft_365_migration_full,Microsoft 365 Migration Full,Microsoft 365,4,Document before/after findings.
microsoft_365_migration_full,Microsoft 365 Migration Full,Microsoft 365,5,Provide customer report and follow-up recommendations.
microsoft_365_migration_full,Microsoft 365 Migration Full,Microsoft 365,6,Complete internal QA checklist.
microsoft_365_migration_full,Microsoft 365 Migration Full,Microsoft 365,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
microsoft_365_license_optimization,Microsoft 365 License Optimization,Microsoft 365,1,Confirm tenant/domain and authorized admin access.
microsoft_365_license_optimization,Microsoft 365 License Optimization,Microsoft 365,2,"Review users, groups, admin roles, licenses, mail, Teams, SharePoint, and security settings as applicable."
microsoft_365_license_optimization,Microsoft 365 License Optimization,Microsoft 365,3,Make approved configuration changes only within scope.
microsoft_365_license_optimization,Microsoft 365 License Optimization,Microsoft 365,4,Document before/after findings.
microsoft_365_license_optimization,Microsoft 365 License Optimization,Microsoft 365,5,Provide customer report and follow-up recommendations.
microsoft_365_license_optimization,Microsoft 365 License Optimization,Microsoft 365,6,Complete internal QA checklist.
microsoft_365_license_optimization,Microsoft 365 License Optimization,Microsoft 365,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
shared_mailbox_cleanup,Shared Mailbox Cleanup,Microsoft 365,1,Confirm tenant/domain and authorized admin access.
shared_mailbox_cleanup,Shared Mailbox Cleanup,Microsoft 365,2,"Review users, groups, admin roles, licenses, mail, Teams, SharePoint, and security settings as applicable."
shared_mailbox_cleanup,Shared Mailbox Cleanup,Microsoft 365,3,Make approved configuration changes only within scope.
shared_mailbox_cleanup,Shared Mailbox Cleanup,Microsoft 365,4,Document before/after findings.
shared_mailbox_cleanup,Shared Mailbox Cleanup,Microsoft 365,5,Provide customer report and follow-up recommendations.
shared_mailbox_cleanup,Shared Mailbox Cleanup,Microsoft 365,6,Complete internal QA checklist.
shared_mailbox_cleanup,Shared Mailbox Cleanup,Microsoft 365,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
onedrive_and_sharepoint_permissions_review,OneDrive and SharePoint Permissions Review,Microsoft 365,1,Confirm tenant/domain and authorized admin access.
onedrive_and_sharepoint_permissions_review,OneDrive and SharePoint Permissions Review,Microsoft 365,2,"Review users, groups, admin roles, licenses, mail, Teams, SharePoint, and security settings as applicable."
onedrive_and_sharepoint_permissions_review,OneDrive and SharePoint Permissions Review,Microsoft 365,3,Make approved configuration changes only within scope.
onedrive_and_sharepoint_permissions_review,OneDrive and SharePoint Permissions Review,Microsoft 365,4,Document before/after findings.
onedrive_and_sharepoint_permissions_review,OneDrive and SharePoint Permissions Review,Microsoft 365,5,Provide customer report and follow-up recommendations.
onedrive_and_sharepoint_permissions_review,OneDrive and SharePoint Permissions Review,Microsoft 365,6,Complete internal QA checklist.
onedrive_and_sharepoint_permissions_review,OneDrive and SharePoint Permissions Review,Microsoft 365,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
new_employee_m365_setup,New Employee M365 Setup,Microsoft 365,1,Confirm tenant/domain and authorized admin access.
new_employee_m365_setup,New Employee M365 Setup,Microsoft 365,2,"Review users, groups, admin roles, licenses, mail, Teams, SharePoint, and security settings as applicable."
new_employee_m365_setup,New Employee M365 Setup,Microsoft 365,3,Make approved configuration changes only within scope.
new_employee_m365_setup,New Employee M365 Setup,Microsoft 365,4,Document before/after findings.
new_employee_m365_setup,New Employee M365 Setup,Microsoft 365,5,Provide customer report and follow-up recommendations.
new_employee_m365_setup,New Employee M365 Setup,Microsoft 365,6,Complete internal QA checklist.
new_employee_m365_setup,New Employee M365 Setup,Microsoft 365,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
departing_employee_lockdown,Departing Employee Lockdown,Microsoft 365,1,Confirm tenant/domain and authorized admin access.
departing_employee_lockdown,Departing Employee Lockdown,Microsoft 365,2,"Review users, groups, admin roles, licenses, mail, Teams, SharePoint, and security settings as applicable."
departing_employee_lockdown,Departing Employee Lockdown,Microsoft 365,3,Make approved configuration changes only within scope.
departing_employee_lockdown,Departing Employee Lockdown,Microsoft 365,4,Document before/after findings.
departing_employee_lockdown,Departing Employee Lockdown,Microsoft 365,5,Provide customer report and follow-up recommendations.
departing_employee_lockdown,Departing Employee Lockdown,Microsoft 365,6,Complete internal QA checklist.
departing_employee_lockdown,Departing Employee Lockdown,Microsoft 365,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
teams_cleanup_mini_project,Teams Cleanup Mini Project,Microsoft 365,1,Confirm tenant/domain and authorized admin access.
teams_cleanup_mini_project,Teams Cleanup Mini Project,Microsoft 365,2,"Review users, groups, admin roles, licenses, mail, Teams, SharePoint, and security settings as applicable."
teams_cleanup_mini_project,Teams Cleanup Mini Project,Microsoft 365,3,Make approved configuration changes only within scope.
teams_cleanup_mini_project,Teams Cleanup Mini Project,Microsoft 365,4,Document before/after findings.
teams_cleanup_mini_project,Teams Cleanup Mini Project,Microsoft 365,5,Provide customer report and follow-up recommendations.
teams_cleanup_mini_project,Teams Cleanup Mini Project,Microsoft 365,6,Complete internal QA checklist.
teams_cleanup_mini_project,Teams Cleanup Mini Project,Microsoft 365,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
microsoft_secure_score_review,Microsoft Secure Score Review,Microsoft 365,1,Confirm tenant/domain and authorized admin access.
microsoft_secure_score_review,Microsoft Secure Score Review,Microsoft 365,2,"Review users, groups, admin roles, licenses, mail, Teams, SharePoint, and security settings as applicable."
microsoft_secure_score_review,Microsoft Secure Score Review,Microsoft 365,3,Make approved configuration changes only within scope.
microsoft_secure_score_review,Microsoft Secure Score Review,Microsoft 365,4,Document before/after findings.
microsoft_secure_score_review,Microsoft Secure Score Review,Microsoft 365,5,Provide customer report and follow-up recommendations.
microsoft_secure_score_review,Microsoft Secure Score Review,Microsoft 365,6,Complete internal QA checklist.
microsoft_secure_score_review,Microsoft Secure Score Review,Microsoft 365,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
m365_launch_bundle,M365 Launch Bundle,Microsoft 365,1,Confirm tenant/domain and authorized admin access.
m365_launch_bundle,M365 Launch Bundle,Microsoft 365,2,"Review users, groups, admin roles, licenses, mail, Teams, SharePoint, and security settings as applicable."
m365_launch_bundle,M365 Launch Bundle,Microsoft 365,3,Make approved configuration changes only within scope.
m365_launch_bundle,M365 Launch Bundle,Microsoft 365,4,Document before/after findings.
m365_launch_bundle,M365 Launch Bundle,Microsoft 365,5,Provide customer report and follow-up recommendations.
m365_launch_bundle,M365 Launch Bundle,Microsoft 365,6,Complete internal QA checklist.
m365_launch_bundle,M365 Launch Bundle,Microsoft 365,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
m365_secure_bundle,M365 Secure Bundle,Microsoft 365,1,Confirm tenant/domain and authorized admin access.
m365_secure_bundle,M365 Secure Bundle,Microsoft 365,2,"Review users, groups, admin roles, licenses, mail, Teams, SharePoint, and security settings as applicable."
m365_secure_bundle,M365 Secure Bundle,Microsoft 365,3,Make approved configuration changes only within scope.
m365_secure_bundle,M365 Secure Bundle,Microsoft 365,4,Document before/after findings.
m365_secure_bundle,M365 Secure Bundle,Microsoft 365,5,Provide customer report and follow-up recommendations.
m365_secure_bundle,M365 Secure Bundle,Microsoft 365,6,Complete internal QA checklist.
m365_secure_bundle,M365 Secure Bundle,Microsoft 365,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
m365_cleanup_bundle,M365 Cleanup Bundle,Microsoft 365,1,Confirm tenant/domain and authorized admin access.
m365_cleanup_bundle,M365 Cleanup Bundle,Microsoft 365,2,"Review users, groups, admin roles, licenses, mail, Teams, SharePoint, and security settings as applicable."
